user_id,email,first_name,last_name,gender,birthday,city,state,newsletter_sign_up_date,Age,Total_Lifetime_Value,Region
748,trueman@gmail.com,Trueman,Wilse,Male,3/25/70,San Jose,California,10/29/17,50,#N/A,West Region
749,guntar@gmail.com,Guntar,Gonoude,Male,10/21/55,Oklahoma City,Oklahoma,1/18/18,64,90,South Region
750,dannel@gmail.com,Dannel,Stocking,Male,9/12/81,Bellevue,Washington,,38,8.65,West Region
751,elly@gmail.com,Elly,Kreber,Female,3/22/66,Toledo,Ohio,7/5/17,54,66.6,Midwest Region
752,elliott@gmail.com,Elliott,Trathen,Male,7/5/84,Santa Rosa,California,,35,63.5,West Region
753,sandor@gmail.com,Sandor,Kelwick,Male,4/6/74,Mobile,Alabama,6/23/18,46,#N/A,South Region
754,nolie@gmail.com,Nolie,Mounter,Female,10/16/61,Everett,Washington,2/3/17,58,800,West Region
755,aubrie@gmail.com,Aubrie,Sidney,Female,9/15/82,Las Vegas,Nevada,10/21/16,37,20,West Region
756,carling@gmail.com,Carling,Kid,Male,8/10/87,Bridgeport,Connecticut,,32,#N/A,Northeast Region
757,lesli@gmail.com,Lesli,De Stoop,Female,5/10/71,Baton Rouge,Louisiana,7/15/18,49,70.4,South Region
758,merrill@gmail.com,Merrill,Jillard,Male,8/17/83,Cincinnati,Ohio,6/28/18,36,80,Midwest Region
759,clarance@gmail.com,Clarance,Hofner,Male,9/10/57,Des Moines,Iowa,11/30/16,62,200.75,Midwest Region
760,flss@gmail.com,Flss,De Blase,Female,8/10/77,Orlando,Florida,3/12/17,42,3.6,South Region
761,aldon@gmail.com,Aldon,Halwill,Male,7/17/58,Fredericksburg,Virginia,5/24/17,61,53.7,South Region
762,clem@gmail.com,Clem,Dibdin,Female,6/9/52,Cincinnati,Ohio,7/18/17,67,67.2,Midwest Region
763,welsh@gmail.com,Welsh,Confait,Male,8/8/65,Mobile,Alabama,12/3/17,54,70,South Region
764,nicoline@gmail.com,Nicoline,Rosso,Female,12/6/58,Hattiesburg,Mississippi,5/26/18,61,50,South Region
765,nico@gmail.com,Nico,Raise,Male,11/24/78,Orlando,Florida,11/13/17,41,444,South Region
766,audy@gmail.com,Audy,Manjin,Female,4/4/84,Sacramento,California,11/17/17,36,#N/A,West Region
767,saree@gmail.com,Saree,Horry,Female,12/14/69,Orlando,Florida,12/9/17,50,4,South Region
768,ranique@gmail.com,Ranique,Foro,Female,3/19/60,Raleigh,North Carolina,12/25/17,60,#N/A,South Region
769,demott@gmail.com,Demott,Hazard,Male,1/11/65,Metairie,Louisiana,,55,405,South Region
770,dulcinea@gmail.com,Dulcinea,Worcester,Female,12/21/55,Washington,District of Columbia,,64,#N/A,South Region
771,marion@gmail.com,Marion,Malone,Female,7/2/78,Edmond,Oklahoma,,41,14.2,South Region
772,basil@gmail.com,Basil,Sotworth,Male,12/8/85,Evansville,Indiana,12/16/16,34,164.9,Midwest Region
773,amby@gmail.com,Amby,Riseborough,Male,1/7/74,Brooklyn,New York,,46,80,Northeast Region
774,reinhard@gmail.com,Reinhard,Farnall,Male,5/6/83,Trenton,New Jersey,,37,470,Northeast Region
775,wesley@gmail.com,Wesley,Hoggin,Male,2/5/67,New Haven,Connecticut,6/1/18,53,90,Northeast Region
776,nance@gmail.com,Nance,Harback,Female,9/14/70,Sacramento,California,12/29/17,49,19.2,West Region
777,jerrome@gmail.com,Jerrome,Jessard,Male,9/25/66,Memphis,Tennessee,12/6/16,53,454.6,South Region
778,betty@gmail.com,Betty,Olkowicz,Female,8/6/88,Tucson,Arizona,5/1/18,31,60.9,West Region
779,trace@gmail.com,Trace,Carden,Male,12/16/61,Jackson,Mississippi,,58,134.9,South Region
780,guinevere@gmail.com,Guinevere,Molfino,Female,4/6/80,Lubbock,Texas,10/23/16,40,520,South Region
781,nelle@gmail.com,Nelle,Zold,Female,12/11/54,Cincinnati,Ohio,1/21/17,65,17.4,Midwest Region
782,giovanni@gmail.com,Giovanni,Graalmans,Male,11/27/68,Kansas City,Missouri,7/2/18,51,596.2,Midwest Region
783,hunt@gmail.com,Hunt,Iacobacci,Male,1/11/88,Prescott,Arizona,5/3/18,32,#N/A,West Region
784,georgeta@gmail.com,Georgeta,Whitworth,Female,6/7/83,Fort Worth,Texas,5/13/18,36,316.6,South Region
785,cosetta@gmail.com,Cosetta,Bew,Female,,Lexington,Kentucky,5/6/17,,500,South Region
786,misty@gmail.com,Misty,Lesek,Female,10/9/82,Tuscaloosa,Alabama,8/4/18,37,50,South Region
787,costanza@gmail.com,Costanza,Egell,Female,6/16/85,Washington,District of Columbia,2/14/17,34,151.8,South Region
788,stinky@gmail.com,Stinky,Tourne,Male,7/17/61,Des Moines,Iowa,2/2/18,58,800,Midwest Region
789,maure@gmail.com,Maure,Falconer,Female,6/8/67,Spring,Texas,2/12/18,52,#N/A,South Region
790,britta@gmail.com,Britta,O'Sirin,Female,4/7/74,Orlando,Florida,11/20/16,46,3.5,South Region
791,andreas@gmail.com,Andreas,Batthew,Male,4/11/67,Washington,District of Columbia,5/27/17,53,3.9,South Region
792,edsel@gmail.com,Edsel,Girt,Male,6/14/59,Hollywood,Florida,9/16/17,60,80,South Region
793,horst@gmail.com,Horst,Carlozzi,Male,9/9/72,Montgomery,Alabama,,47,126,South Region
794,kerry@gmail.com,Kerry,Muxworthy,Female,3/4/65,Kansas City,Kansas,,55,80,Midwest Region
795,cosette@gmail.com,Cosette,Basili,Female,10/15/89,Miami,Florida,,30,150,South Region
796,tobey@gmail.com,Tobey,Cursons,Female,6/18/70,Dallas,Texas,,49,#N/A,South Region
797,spike@gmail.com,Spike,Salkild,Male,6/27/59,Washington,District of Columbia,1/8/18,60,5,South Region
798,shae@gmail.com,Shae,Pring,Male,12/30/59,Pompano Beach,Florida,5/8/17,60,300,South Region
799,jan@gmail.com,Jan,Rosenhaupt,Female,10/21/50,Tempe,Arizona,9/3/17,69,53.2,West Region
800,gusti@gmail.com,Gusti,Wissby,Female,1/4/89,Shawnee Mission,Kansas,,31,924,Midwest Region
801,juan@gmail.com,Juan,Flag,Male,11/13/62,Peoria,Illinois,,57,#N/A,Midwest Region
802,tadio@gmail.com,Tadio,Johnstone,Male,6/28/82,Amarillo,Texas,7/25/17,37,75,South Region
803,oriana@gmail.com,Oriana,Haythorne,Female,8/5/69,Atlanta,Georgia,9/7/16,50,888,South Region
804,eveline@gmail.com,Eveline,Meineken,Female,6/13/64,Wichita,Kansas,,55,125,Midwest Region
805,travers@gmail.com,Travers,Laurenzi,Male,9/14/72,Brooklyn,New York,,47,45,Northeast Region
806,hashim@gmail.com,Hashim,Finlason,Male,1/31/90,San Diego,California,3/9/17,30,440,West Region
807,ludovico@gmail.com,Ludovico,Cheng,Male,6/4/87,Augusta,Georgia,1/7/18,32,206.7,South Region
808,isaiah@gmail.com,Isaiah,Spratley,Male,10/21/83,Columbus,Georgia,6/30/17,36,386,South Region
809,peggy@gmail.com,Peggy,Girardetti,Female,9/5/57,Charlotte,North Carolina,,62,400,South Region
810,serge@gmail.com,Serge,Waryk,Male,5/28/55,Boise,Idaho,11/24/17,64,150,West Region
811,lara@gmail.com,Lara,Strathearn,Female,8/16/60,Spring,Texas,10/6/17,59,123,South Region
812,kaitlin@gmail.com,Kaitlin,Dockwra,Female,9/13/76,Atlanta,Georgia,,43,29.2,South Region
813,marcille@gmail.com,Marcille,Ainsbury,Female,7/17/66,Tacoma,Washington,,53,#N/A,West Region
814,gisela@gmail.com,Gisela,Heckle,Female,6/22/84,San Jose,California,3/20/17,35,162.2,West Region
815,lorrayne@gmail.com,Lorrayne,Lipscombe,Female,4/19/83,Columbus,Ohio,,37,#N/A,Midwest Region
816,valentine@gmail.com,Valentine,Stickells,Female,12/29/52,El Paso,Texas,,67,24.4,South Region
817,tiebout@gmail.com,Tiebout,Stoakley,Male,9/16/74,Birmingham,Alabama,3/4/18,45,34.6,South Region
818,owen@gmail.com,Owen,Larvent,Male,10/24/80,Albany,New York,3/5/17,39,70,Northeast Region
819,laurie@gmail.com,Laurie,Devenny,Male,4/7/82,Anniston,Alabama,5/8/18,38,#N/A,South Region
820,tod@gmail.com,Tod,Rawlings,Male,3/10/66,Colorado Springs,Colorado,4/23/17,54,366.8,West Region
821,whittaker@gmail.com,Whittaker,Aysik,Male,8/26/83,Raleigh,North Carolina,,36,170.4,South Region
822,gloriana@gmail.com,Gloriana,Winscom,Female,7/21/70,Buffalo,New York,8/26/16,49,100,Northeast Region
823,mel@gmail.com,Mel,MacDunlevy,Male,3/11/81,Gastonia,North Carolina,1/30/17,39,15.2,South Region
824,lynnet@gmail.com,Lynnet,Havoc,Female,8/22/86,Nashville,Tennessee,,33,117.1,South Region
825,gus@gmail.com,Gus,Boardman,Male,4/9/62,Kansas City,Missouri,9/16/17,58,53.75,Midwest Region
826,deerdre@gmail.com,Deerdre,Sheron,Female,9/29/72,Dayton,Ohio,3/23/18,47,131,Midwest Region
827,jecho@gmail.com,Jecho,Lehrle,Male,10/20/65,Montgomery,Alabama,10/14/17,54,101.6,South Region
828,kelbee@gmail.com,Kelbee,Mingay,Male,3/30/83,Sioux Falls,South Dakota,,37,5,Midwest Region
829,maddie@gmail.com,Maddie,Finnigan,Female,6/6/81,Syracuse,New York,6/5/18,38,16.4,Northeast Region
830,kristos@gmail.com,Kristos,Joicey,Male,9/18/60,Anaheim,California,,59,128,West Region
831,jsandye@gmail.com,Jsandye,Lord,Female,9/22/52,Bradenton,Florida,9/28/17,67,519.1,South Region
832,marion@gmail.com,Marion,Pavitt,Male,10/15/64,Miami,Florida,,55,40.5,South Region
833,ennis@gmail.com,Ennis,Dougharty,Male,11/30/70,Charleston,West Virginia,7/30/17,49,58.8,South Region
834,carie@gmail.com,Carie,Clineck,Female,3/11/79,Decatur,Georgia,4/1/18,41,#N/A,South Region
835,gayle@gmail.com,Gayle,Stainton,Female,5/18/80,Little Rock,Arkansas,,39,#N/A,South Region
836,berrie@gmail.com,Berrie,Dulanty,Female,3/10/83,Philadelphia,Pennsylvania,,37,186.95,Northeast Region
837,kellsie@gmail.com,Kellsie,Child,Female,,Houston,Texas,,,#N/A,South Region
838,magdaia@gmail.com,Magdaia,Thurby,Female,4/2/74,Metairie,Louisiana,,46,340.8,South Region
839,lanie@gmail.com,Lanie,Morphew,Female,6/21/82,Silver Spring,Maryland,,37,176.8,South Region
840,garwin@gmail.com,Garwin,Tarquinio,Male,1/4/54,Fayetteville,North Carolina,12/27/16,66,426,South Region
841,cary@gmail.com,Cary,Greenhead,Male,,Washington,District of Columbia,11/14/17,,80.4,South Region
842,kenneth@gmail.com,Kenneth,Westmancoat,Male,8/28/61,Fort Lauderdale,Florida,4/30/17,58,5,South Region
843,ashla@gmail.com,Ashla,Strelitz,Female,12/19/87,North Hollywood,California,10/18/16,32,374.4,West Region
844,fayre@gmail.com,Fayre,Erwin,Female,6/29/51,San Rafael,California,6/11/18,68,59.5,West Region
845,jameson@gmail.com,Jameson,Flood,Male,8/24/52,Bradenton,Florida,8/23/17,67,44,South Region
846,nerita@gmail.com,Nerita,Tenny,Female,1/18/85,Atlanta,Georgia,,35,428,South Region
847,kissee@gmail.com,Kissee,Luebbert,Female,1/28/61,Buffalo,New York,,59,8.95,Northeast Region
848,iain@gmail.com,Iain,Puckring,Male,1/11/56,Frederick,Maryland,9/13/17,64,200,South Region
849,izaak@gmail.com,Izaak,Spelwood,Male,4/16/52,San Antonio,Texas,,68,280,South Region
850,hendrick@gmail.com,Hendrick,McCreary,Male,11/12/57,Fort Wayne,Indiana,4/27/17,62,25,Midwest Region
851,meredithe@gmail.com,Meredithe,Rosekilly,Female,3/17/86,Washington,District of Columbia,,34,#N/A,South Region
852,cort@gmail.com,Cort,Goodyear,Male,4/8/56,Richmond,Virginia,8/11/17,64,20,South Region
853,franzen@gmail.com,Franzen,Cocci,Male,3/14/84,Milwaukee,Wisconsin,3/30/17,36,63,Midwest Region
854,angie@gmail.com,Angie,Riatt,Female,1/22/83,Johnson City,Tennessee,2/13/17,37,132.4,South Region
855,coop@gmail.com,Coop,Balding,Male,2/8/85,Spartanburg,South Carolina,,35,150,South Region
856,gretal@gmail.com,Gretal,Gilham,Female,6/1/54,Albuquerque,New Mexico,,65,90,West Region
857,filippa@gmail.com,Filippa,Gingle,Female,8/27/64,Atlanta,Georgia,6/30/18,55,69.6,South Region
858,tabb@gmail.com,Tabb,Abercromby,Male,4/21/81,Las Vegas,Nevada,,39,#N/A,West Region
859,dennet@gmail.com,Dennet,Dobinson,Male,1/22/88,Lancaster,Pennsylvania,2/5/17,32,435.8,Northeast Region
860,joachim@gmail.com,Joachim,Meiklem,Male,10/27/67,Las Vegas,Nevada,10/13/17,52,81.6,West Region
861,kat@gmail.com,Kat,End,Female,3/13/71,Miami,Florida,1/16/17,49,77.4,South Region
862,mack@gmail.com,Mack,Melsome,Male,1/19/58,Dallas,Texas,10/7/16,62,84.5,South Region
863,farlee@gmail.com,Farlee,Shephard,Male,3/12/57,Chula Vista,California,,63,80,West Region
864,gerrie@gmail.com,Gerrie,Reeveley,Female,7/28/75,Saginaw,Michigan,12/31/16,44,20,Midwest Region
865,phedra@gmail.com,Phedra,Marcinkowski,Female,12/1/84,Bronx,New York,4/15/18,35,102,Northeast Region
866,quent@gmail.com,Quent,Shearmur,Male,4/28/75,Burbank,California,,45,50,West Region
867,ashlie@gmail.com,Ashlie,Shurrock,Female,2/8/75,Fort Lauderdale,Florida,7/28/18,45,147.15,South Region
868,laurence@gmail.com,Laurence,Aspall,Male,2/17/68,Philadelphia,Pennsylvania,,52,#N/A,Northeast Region
869,loren@gmail.com,Loren,Lapping,Female,10/31/86,Salt Lake City,Utah,,33,544,West Region
870,stan@gmail.com,Stan,Moral,Male,7/25/66,Boston,Massachusetts,8/8/17,53,480.9,Northeast Region
871,dougie@gmail.com,Dougie,Ernke,Male,10/30/88,Wichita,Kansas,2/13/18,31,#N/A,Midwest Region
872,elliot@gmail.com,Elliot,Dabinett,Male,9/30/63,Littleton,Colorado,4/23/18,56,435,West Region
873,urban@gmail.com,Urban,Hadgkiss,Male,8/20/55,Wilkes Barre,Pennsylvania,11/7/17,64,64,Northeast Region
874,bibi@gmail.com,Bibi,Kruschev,Female,2/4/56,Oklahoma City,Oklahoma,9/12/17,64,61.5,South Region
875,byron@gmail.com,Byron,Imlock,Male,8/12/62,Mobile,Alabama,9/23/17,57,126.8,South Region
876,ernie@gmail.com,Ernie,Coomer,Male,3/18/66,Pompano Beach,Florida,,54,55,South Region
877,luci@gmail.com,Luci,Dossettor,Female,1/6/51,Dallas,Texas,9/22/16,69,20,South Region
878,hazel@gmail.com,Hazel,Helsdon,Female,7/27/73,Montgomery,Alabama,,46,465.6,South Region
879,gard@gmail.com,Gard,Nuemann,Male,3/4/57,Odessa,Texas,,63,91.2,South Region
880,silvester@gmail.com,Silvester,Tutchell,Male,7/5/88,West Palm Beach,Florida,3/12/17,31,87.6,South Region
881,milena@gmail.com,Milena,Pimblotte,Female,,Santa Barbara,California,9/29/16,,156.4,West Region
882,margery@gmail.com,Margery,Champness,Female,1/13/68,Vero Beach,Florida,6/30/17,52,230,South Region
883,odey@gmail.com,Odey,Crowhurst,Male,,Lexington,Kentucky,12/25/17,,43.5,South Region
884,darleen@gmail.com,Darleen,Butfield,Female,9/6/84,Erie,Pennsylvania,,35,66.4,Northeast Region
885,roseanne@gmail.com,Roseanne,Brandi,Female,6/21/53,Midland,Michigan,11/30/16,66,316,Midwest Region
886,nana@gmail.com,Nana,Barge,Female,3/29/72,Hialeah,Florida,,48,152.6,South Region
887,georgianne@gmail.com,Georgianne,Garoghan,Female,6/16/68,South Bend,Indiana,,51,#N/A,Midwest Region
888,bernhard@gmail.com,Bernhard,Sinyard,Male,,Dallas,Texas,6/3/17,,66.2,South Region
889,danie@gmail.com,Danie,Haskell,Male,6/18/89,Fort Lauderdale,Florida,1/19/17,30,#N/A,South Region
890,elinor@gmail.com,Elinor,Chapelhow,Female,7/9/75,Raleigh,North Carolina,4/16/17,44,5,South Region
891,cooper@gmail.com,Cooper,Calvard,Male,12/27/83,Davenport,Iowa,10/16/16,36,628.85,Midwest Region
892,halie@gmail.com,Halie,Jimson,Female,11/9/73,Migrate,Kentucky,,46,95,South Region
893,bryant@gmail.com,Bryant,Shipp,Male,9/10/55,Houston,Texas,4/25/17,64,78.8,South Region
894,kanya@gmail.com,Kanya,Lindeboom,Female,3/10/72,Portsmouth,New Hampshire,7/11/17,48,111,Northeast Region
895,dennis@gmail.com,Dennis,Eagling,Male,8/15/70,Aurora,Colorado,,49,120,West Region
896,simona@gmail.com,Simona,McGarvey,Female,1/24/52,Youngstown,Ohio,,68,544.7,Midwest Region
897,agnes@gmail.com,Agnes,Marielle,Female,2/14/58,Los Angeles,California,8/21/16,62,57.4,West Region
898,terrie@gmail.com,Terrie,Yearby,Female,,Wichita,Kansas,10/16/17,,400,Midwest Region
899,davon@gmail.com,Davon,Swiffin,Male,5/19/68,Provo,Utah,11/7/16,51,453.65,West Region
900,sonya@gmail.com,Sonya,Scarfe,Female,2/23/77,Spring,Texas,8/9/18,43,129.7,South Region
901,brynne@gmail.com,Brynne,Sweeten,Female,4/8/68,Newark,New Jersey,,52,84.2,Northeast Region
902,dotty@gmail.com,Dotty,Linsley,Female,3/2/74,Honolulu,Hawaii,1/5/17,46,179.5,West Region
903,jeannie@gmail.com,Jeannie,Symson,Female,,Atlanta,Georgia,9/3/16,,336,South Region
904,stoddard@gmail.com,Stoddard,McKernan,Female,4/27/73,Jacksonville,Florida,6/26/18,47,152.4,South Region
905,orbadiah@gmail.com,Orbadiah,Mathouse,Male,5/31/82,Dayton,Ohio,5/6/18,37,112.2,Midwest Region
906,thoma@gmail.com,Thoma,Fowlds,Male,5/16/63,Virginia Beach,Virginia,7/7/17,57,71.8,South Region
907,stephani@gmail.com,Stephani,Lavalde,Female,10/28/56,Anchorage,Alaska,,63,1000.3,West Region
908,sheffield@gmail.com,Sheffield,Ahlin,Male,2/14/75,Seattle,Washington,,45,80,West Region
909,derwin@gmail.com,Derwin,Batten,Male,7/9/82,Pensacola,Florida,1/14/17,37,122.5,South Region
910,reinhold@gmail.com,Reinhold,De Lascy,Male,2/7/83,Lubbock,Texas,6/28/18,37,100,South Region
911,colline@gmail.com,Colline,Lester,Female,1/17/66,Jacksonville,Florida,,54,127,South Region
912,casandra@gmail.com,Casandra,Gaye,Female,8/11/84,Oklahoma City,Oklahoma,10/6/17,35,50,South Region
913,dud@gmail.com,Dud,Skyme,Male,5/18/89,Houston,Texas,3/16/17,30,67.2,South Region
914,nicolle@gmail.com,Nicolle,Unthank,Female,5/24/62,Pittsburgh,Pennsylvania,5/17/17,57,96.9,Northeast Region
915,luisa@gmail.com,Luisa,Blakely,Female,9/30/88,Nashville,Tennessee,,31,645,South Region
916,reggi@gmail.com,Reggi,McGrayle,Female,12/27/80,Harrisburg,Pennsylvania,,39,360,Northeast Region
917,evangelia@gmail.com,Evangelia,Wombwell,Female,9/18/69,Tampa,Florida,8/24/17,50,#N/A,South Region
918,kendall@gmail.com,Kendall,Maleham,Male,1/15/65,Gainesville,Florida,7/16/17,55,222.85,South Region
919,gaven@gmail.com,Gaven,Shillington,Male,4/5/81,San Jose,California,7/1/18,39,83.9,West Region
920,broderic@gmail.com,Broderic,Grundon,Male,2/1/82,Erie,Pennsylvania,12/12/17,38,100,Northeast Region
921,oliver@gmail.com,Oliver,De Angelis,Male,9/26/55,Phoenix,Arizona,,64,120,West Region
922,daisy@gmail.com,Daisy,Leavry,Female,1/30/61,Roanoke,Virginia,10/28/17,59,348,South Region
923,nike@gmail.com,Nike,Keasey,Female,12/30/71,Spartanburg,South Carolina,,48,120.8,South Region
924,doria@gmail.com,Doria,Lempel,Female,10/7/88,Texarkana,Texas,9/10/17,31,140.9,South Region
925,stillman@gmail.com,Stillman,Climo,Male,7/12/55,Fullerton,California,6/26/17,64,#N/A,West Region
926,persis@gmail.com,Persis,Urry,Female,5/16/74,Daytona Beach,Florida,6/5/18,46,#N/A,South Region
927,laetitia@gmail.com,Laetitia,Lovat,Female,6/27/72,Washington,District of Columbia,,47,#N/A,South Region
928,boycey@gmail.com,Boycey,Trudgion,Male,8/12/72,Fort Lauderdale,Florida,,47,49,South Region
929,ebonee@gmail.com,Ebonee,Diggles,Female,6/28/75,London,Kentucky,9/4/16,44,80,South Region
930,fee@gmail.com,Fee,Krebs,Male,5/3/77,College Station,Texas,6/5/18,43,540,South Region
931,paulo@gmail.com,Paulo,Hexam,Male,12/27/55,San Luis Obispo,California,,64,150,West Region
932,ilene@gmail.com,Ilene,Flicker,Female,6/28/59,Louisville,Kentucky,7/26/18,60,95.8,South Region
933,freddy@gmail.com,Freddy,Clawley,Male,,Omaha,Nebraska,11/7/17,,84.35,Midwest Region
934,bernadette@gmail.com,Bernadette,Wales,Female,1/4/51,Duluth,Georgia,7/16/17,69,#N/A,South Region
935,ava@gmail.com,Ava,Leopold,Female,6/19/89,Boulder,Colorado,4/26/17,30,70,West Region
936,maitilde@gmail.com,Maitilde,Scargill,Female,9/30/66,Washington,District of Columbia,,53,20,South Region
937,bobby@gmail.com,Bobby,Bettaney,Female,8/28/65,Tampa,Florida,,54,86.8,South Region
938,lance@gmail.com,Lance,Brussels,Male,,Chattanooga,Tennessee,,,50,South Region
939,muriel@gmail.com,Muriel,Linster,Female,8/15/86,Dayton,Ohio,,33,55.5,Midwest Region
940,cchaddie@gmail.com,Cchaddie,Broadist,Male,11/14/86,San Antonio,Texas,5/5/18,33,80,South Region
941,daveta@gmail.com,Daveta,Ronaldson,Female,12/21/66,Spokane,Washington,9/9/17,53,166.5,West Region
942,riccardo@gmail.com,Riccardo,Tremellan,Male,2/1/86,Anchorage,Alaska,,34,37,West Region
943,tamarah@gmail.com,Tamarah,Pattrick,Female,7/3/89,Pensacola,Florida,,30,386,South Region
944,brear@gmail.com,Brear,Olsson,Female,10/18/78,Cleveland,Ohio,3/29/18,41,400,Midwest Region
945,selle@gmail.com,Selle,Milson,Female,2/24/64,Littleton,Colorado,8/12/18,56,430.4,West Region
946,feodor@gmail.com,Feodor,Mallender,Male,5/25/77,Wichita,Kansas,,42,5,Midwest Region
947,had@gmail.com,Had,Kehoe,Male,4/1/71,Portland,Oregon,2/27/18,49,88.65,West Region
948,linc@gmail.com,Linc,Hallad,Male,,South Bend,Indiana,,,#N/A,Midwest Region
949,emanuel@gmail.com,Emanuel,Soltan,Male,12/8/55,Charleston,West Virginia,12/26/17,64,14.4,South Region
950,evan@gmail.com,Evan,Henriques,Male,8/20/65,Biloxi,Mississippi,,54,80,South Region
951,jacklyn@gmail.com,Jacklyn,Comar,Female,11/17/70,Houston,Texas,10/9/16,49,#N/A,South Region
952,gearard@gmail.com,Gearard,Rizzolo,Male,8/14/62,Roanoke,Virginia,1/12/17,57,477,South Region
953,burlie@gmail.com,Burlie,Donati,Male,10/17/78,Charlotte,North Carolina,7/25/18,41,480,South Region
954,quinn@gmail.com,Quinn,Clixby,Male,6/29/84,South Bend,Indiana,,35,#N/A,Midwest Region
955,ian@gmail.com,Ian,Ketton,Male,5/10/74,Richmond,Virginia,,46,421.65,South Region
956,adolph@gmail.com,Adolph,Hewes,Male,10/21/58,Las Vegas,Nevada,,61,20,West Region
957,blinni@gmail.com,Blinni,Anlay,Female,2/6/90,Winston Salem,North Carolina,,30,16.8,South Region
958,dani@gmail.com,Dani,Mintoft,Female,4/16/61,Erie,Pennsylvania,4/29/18,59,62.4,Northeast Region
959,tami@gmail.com,Tami,Pietruszka,Female,,Littleton,Colorado,11/21/16,,#N/A,West Region
960,ely@gmail.com,Ely,McCrossan,Male,4/4/54,Alexandria,Louisiana,11/24/16,66,15.8,South Region
961,laurence@gmail.com,Laurence,Bourner,Male,11/16/79,Houston,Texas,4/6/18,40,#N/A,South Region
962,giordano@gmail.com,Giordano,Lutz,Male,7/8/80,Inglewood,California,3/1/17,39,59.5,West Region
963,thayne@gmail.com,Thayne,Tatterton,Male,8/14/72,Toledo,Ohio,,47,#N/A,Midwest Region
964,karlie@gmail.com,Karlie,Aubury,Female,10/22/65,Pittsburgh,Pennsylvania,,54,392.2,Northeast Region
965,donalt@gmail.com,Donalt,Sorrill,Male,9/5/84,Norwalk,Connecticut,6/13/18,35,929.3,Northeast Region
966,murdoch@gmail.com,Murdoch,Byrch,Male,8/28/53,Syracuse,New York,12/5/16,66,18,Northeast Region
967,tillie@gmail.com,Tillie,Shory,Female,8/13/79,Huntington Beach,California,,40,86.6,West Region
968,rogers@gmail.com,Rogers,Cock,Male,,Longview,Texas,,,74.9,South Region
969,cooper@gmail.com,Cooper,Paquet,Male,2/10/55,Norwalk,Connecticut,4/22/17,65,148.3,Northeast Region
970,hewitt@gmail.com,Hewitt,Giovanetti,Male,8/2/56,Reston,Virginia,,63,378.85,South Region
971,leda@gmail.com,Leda,Treby,Female,3/13/85,Tampa,Florida,7/15/18,35,146.6,South Region
972,franklyn@gmail.com,Franklyn,Silcock,Male,7/19/90,Las Vegas,Nevada,6/13/18,29,100,West Region
973,tommie@gmail.com,Tommie,Keeble,Male,2/24/71,Temple,Texas,8/16/16,49,704.4,South Region
974,humfrid@gmail.com,Humfrid,Satcher,Male,6/25/67,Toledo,Ohio,,52,#N/A,Midwest Region
975,sidnee@gmail.com,Sidnee,Walsh,Male,9/14/73,West Palm Beach,Florida,8/6/17,46,158.65,South Region
976,henrie@gmail.com,Henrie,Flaverty,Female,9/19/60,Monticello,Minnesota,6/16/18,59,734.4,Midwest Region
977,sibylla@gmail.com,Sibylla,Howson,Female,8/13/69,Port Charlotte,Florida,,50,410,South Region
978,mechelle@gmail.com,Mechelle,Coorington,Female,9/2/51,Santa Fe,New Mexico,6/13/18,68,143,West Region
979,bord@gmail.com,Bord,Dobbson,Male,9/14/79,Carol Stream,Illinois,11/16/17,40,161.2,Midwest Region
980,jesus@gmail.com,Jesus,Antosch,Male,11/3/85,San Rafael,California,10/31/17,34,160,West Region
981,grenville@gmail.com,Grenville,Copas,Male,12/18/87,Grand Junction,Colorado,,32,50,West Region
982,maria@gmail.com,Maria,Grass,Female,10/18/50,Lexington,Kentucky,2/27/18,69,#N/A,South Region
983,benoit@gmail.com,Benoit,Netting,Male,1/23/56,Kansas City,Kansas,9/7/16,64,150.8,Midwest Region
984,marshal@gmail.com,Marshal,Rampling,Male,10/26/67,Naples,Florida,11/24/16,52,24.4,South Region
985,holt@gmail.com,Holt,Hentze,Male,11/22/58,Bozeman,Montana,3/28/18,61,93.7,West Region
986,mikey@gmail.com,Mikey,Chessill,Male,7/25/80,Dallas,Texas,11/26/17,39,#N/A,South Region
987,crista@gmail.com,Crista,Jeacock,Female,5/5/52,Shawnee Mission,Kansas,4/22/18,68,450,Midwest Region
988,phineas@gmail.com,Phineas,Tue,Male,1/11/78,Birmingham,Alabama,4/2/17,42,#N/A,South Region
989,corney@gmail.com,Corney,Peskett,Male,3/5/83,Indianapolis,Indiana,,37,70,Midwest Region
990,flint@gmail.com,Flint,Sharphouse,Male,,Spokane,Washington,12/20/17,,17,West Region
991,zebulon@gmail.com,Zebulon,Braysher,Male,2/24/63,Mount Vernon,New York,,57,620,Northeast Region
992,briana@gmail.com,Briana,Colloff,Female,7/24/51,Fort Wayne,Indiana,,68,424.1,Midwest Region
993,kaylee@gmail.com,Kaylee,Lydden,Female,8/15/77,Charleston,West Virginia,,42,17,South Region
994,oralle@gmail.com,Oralle,Potbury,Female,6/8/74,Sunnyvale,California,,45,404.85,West Region
995,jerrie@gmail.com,Jerrie,Scramage,Female,6/27/56,Atlanta,Georgia,5/27/17,63,124.6,South Region
996,kathrine@gmail.com,Kathrine,Milbank,Female,4/15/89,Phoenix,Arizona,10/18/17,31,64.2,West Region
